dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all
instructorxl-arxiv-768,adsampling,8.12119,18.0614,1.40658,0.9948,160,0,10,1000,0.2,1,8.373,29.38,1.407
instructorxl-arxiv-768,adsampling,7.60313,16.7825,1.33146,0.9938,144,0,10,1000,0.2,1,7.841,29.88,1.331
instructorxl-arxiv-768,adsampling,7.07178,15.2884,1.26009,0.992901,128,0,10,1000,0.2,1,7.291,29.46,1.26
instructorxl-arxiv-768,adsampling,6.5657,14.0209,1.20935,0.991401,112,0,10,1000,0.2,1,6.775,28.28,1.209
instructorxl-arxiv-768,adsampling,5.9914,12.6511,1.12828,0.988101,96,0,10,1000,0.2,1,6.185,26.59,1.128
instructorxl-arxiv-768,adsampling,5.36946,11.4226,1.04751,0.985001,80,0,10,1000,0.2,1,5.531,24.62,1.048
instructorxl-arxiv-768,adsampling,4.71687,9.90677,0.956512,0.980601,64,0,10,1000,0.2,1,4.843,22.47,0.9565
instructorxl-arxiv-768,adsampling,4.37694,9.08561,0.94094,0.977501,56,0,10,1000,0.2,1,4.498,24.22,0.9409
instructorxl-arxiv-768,adsampling,3.98574,8.11051,0.882614,0.972201,48,0,10,1000,0.2,1,4.092,19.69,0.8826
instructorxl-arxiv-768,adsampling,3.67755,7.51046,0.859766,0.966801,40,0,10,1000,0.2,1,3.759,21.95,0.8598
instructorxl-arxiv-768,adsampling,3.24764,6.38502,0.811589,0.957001,32,0,10,1000,0.2,1,3.317,22.92,0.8116
instructorxl-arxiv-768,adsampling,3.01459,5.80831,0.786581,0.946801,28,0,10,1000,0.2,1,3.068,8.879,0.7866
