dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate
instructorxl-arxiv-768,pdx-adsampling,3.03596,5.04695,1.32363,0.7731,144,2.1,10,1000,0.2,1,3.068,8.08,1.324,0
instructorxl-arxiv-768,pdx-adsampling,2.84928,4.63106,1.26823,0.7729,128,2.1,10,1000,0.2,1,2.892,6.523,1.268,0
instructorxl-arxiv-768,pdx-adsampling,2.69389,4.41802,1.42761,0.7717,112,2.1,10,1000,0.2,1,2.723,5.451,1.428,0
instructorxl-arxiv-768,pdx-adsampling,2.42494,3.97133,1.01304,0.771,96,2.1,10,1000,0.2,1,2.446,6.006,1.013,0
instructorxl-arxiv-768,pdx-adsampling,2.18815,3.47647,0.966499,0.7697,80,2.1,10,1000,0.2,1,2.205,5.16,0.9665,0
instructorxl-arxiv-768,pdx-adsampling,1.96895,3.13317,0.917484,0.7665,64,2.1,10,1000,0.2,1,2.033,7.522,0.9175,0
instructorxl-arxiv-768,pdx-adsampling,1.88056,3.18388,0.893986,0.7645,56,2.1,10,1000,0.2,1,2.005,5.478,0.894,0
instructorxl-arxiv-768,pdx-adsampling,1.67423,2.63647,0.89218,0.7633,48,2.1,10,1000,0.2,1,1.701,4.243,0.8922,0
instructorxl-arxiv-768,pdx-adsampling,1.76461,2.97097,0.884172,0.7596,40,2.1,10,1000,0.2,1,1.833,6.125,0.8842,0
instructorxl-arxiv-768,pdx-adsampling,1.64629,2.75712,0.842723,0.7553,32,2.1,10,1000,0.2,1,1.721,5.511,0.8427,0
instructorxl-arxiv-768,pdx-adsampling,1.78955,3.4875,0.963589,0.753,28,2.1,10,1000,0.2,1,2.006,7.831,0.9636,0
instructorxl-arxiv-768,pdx-adsampling,1.48046,2.2703,0.835033,0.7521,26,2.1,10,1000,0.2,1,1.541,4.784,0.835,0
instructorxl-arxiv-768,pdx-adsampling,1.44461,2.22433,0.828767,0.7497,24,2.1,10,1000,0.2,1,1.49,5.405,0.8288,0
instructorxl-arxiv-768,pdx-adsampling,1.448,2.46299,0.817688,0.7468,22,2.1,10,1000,0.2,1,1.651,7.026,0.8177,0
instructorxl-arxiv-768,pdx-adsampling,1.34027,2.17704,0.764693,0.7443,20,2.1,10,1000,0.2,1,1.461,5.624,0.7647,0
instructorxl-arxiv-768,pdx-adsampling,1.22453,1.76919,0.77052,0.741201,18,2.1,10,1000,0.2,1,1.233,2.885,0.7705,0
instructorxl-arxiv-768,pdx-adsampling,1.12907,1.67576,0.678242,0.737,16,2.1,10,1000,0.2,1,1.166,4.06,0.6782,0
instructorxl-arxiv-768,pdx-adsampling,1.10049,1.67892,0.65871,0.7305,14,2.1,10,1000,0.2,1,1.144,4.011,0.6587,0
instructorxl-arxiv-768,pdx-adsampling,1.43511,2.50123,0.820295,0.7227,12,2.1,10,1000,0.2,1,1.561,6.595,0.8203,0
instructorxl-arxiv-768,pdx-adsampling,1.21746,1.96473,0.694857,0.7141,10,2.1,10,1000,0.2,1,1.299,5.157,0.6949,0
instructorxl-arxiv-768,pdx-adsampling,1.07399,1.70002,0.628192,0.6999,8,2.1,10,1000,0.2,1,1.222,5.093,0.6282,0
instructorxl-arxiv-768,pdx-adsampling,1.00635,1.6526,0.584337,0.6768,6,2.1,10,1000,0.2,1,1.177,6.031,0.5843,0
instructorxl-arxiv-768,pdx-adsampling,0.911482,1.42243,0.592942,0.6397,4,2.1,10,1000,0.2,1,1.056,6.52,0.5929,0
instructorxl-arxiv-768,pdx-adsampling,0.819335,1.23638,0.532584,0.5557,2,2.1,10,1000,0.2,1,0.8599,3.366,0.5326,0
openai-1536-angular,pdx-adsampling,6.26179,11.0908,2.74963,0.681,512,2.1,10,1000,0.2,1,6.608,24.61,2.75,0
openai-1536-angular,pdx-adsampling,3.63967,5.11828,2.15849,0.6787,256,2.1,10,1000,0.2,1,3.657,15.44,1.929,0
